index,adc_raw,adc_volts,adc_read_ns,dac_write_ns,proc_ns,loop_ns
1478,2514417,0.749355,15815,3333,19148,66370
1479,2514488,0.749376,15814,3334,19148,66352
1480,2514468,0.749370,15797,3351,19148,66314
1481,2514481,0.749374,15814,3352,19166,67315
1482,2514416,0.749354,15852,3352,19204,66371
1483,2514461,0.749368,15815,3351,19166,66351
1484,2514457,0.749367,15815,3352,19167,67315
1485,2514491,0.749377,15815,3351,19166,66407
1486,2514456,0.749366,15833,3352,19185,66389
1487,2514499,0.749379,15815,3352,19167,67334
1488,2514514,0.749384,15797,3370,19167,66333
1489,2514536,0.749390,15796,3352,19148,66352
1490,2514512,0.749383,15852,3352,19204,67370
1491,2514502,0.749380,15796,3333,19129,66370
1492,2514542,0.749392,15814,3334,19148,66297
1493,2514502,0.749380,15796,3352,19148,66370
1494,2514528,0.749388,15796,3370,19166,67296
1495,2514500,0.749379,15834,3333,19167,66352
1496,2514479,0.749373,15815,3333,19148,67259
1497,2514484,0.749375,15834,3315,19149,66334
1498,2514586,0.749405,15814,3334,19148,66333
1499,2514508,0.749382,15815,3352,19167,67296
1500,2514409,0.749352,15815,3333,19148,66352
1501,2514454,0.749366,15814,3352,19166,66370
1502,2514463,0.749368,15815,3352,19167,66371
1503,2514506,0.749381,15833,3352,19185,67370
1504,2514437,0.749361,15815,3333,19148,66333
1505,2514508,0.749382,15815,3333,19148,66315
1506,2514505,0.749381,15814,3352,19166,67296
1507,2514495,0.749378,15815,3352,19167,66408
1508,2514407,0.749352,15815,3333,19148,66351
1509,2514488,0.749376,15796,3352,19148,67334
1510,2514490,0.749377,15796,3352,19148,66296
1511,2514497,0.749379,15815,3352,19167,66426
1512,2514437,0.749361,15796,3334,19130,67278
1513,2514460,0.749368,15815,3352,19167,66370
1514,2514467,0.749370,15815,3333,19148,66370
1515,2514484,0.749375,15797,3333,19130,68352
1516,2514413,0.749354,15814,3334,19148,65352
1517,2514471,0.749371,15833,3333,19166,66407
1518,2514446,0.749363,15834,3333,19167,66426
1519,2514412,0.749353,15871,3333,19204,67352
1520,2514441,0.749362,15814,3334,19148,66352
1521,2514390,0.749347,15815,3352,19167,66370
1522,2514416,0.749354,15796,3334,19130,67278
1523,2514460,0.749368,15834,3352,19186,66426
1524,2514472,0.749371,15815,3351,19166,66425
1525,2514485,0.749375,15814,3352,19166,66352
1526,2514524,0.749387,15815,3352,19167,67297
1527,2514427,0.749358,15834,3370,19204,66407
1528,2514463,0.749368,15778,3333,19111,66333
1529,2514437,0.749361,15797,3351,19148,67296
1530,2514501,0.749380,15796,3334,19130,66334
1531,2514478,0.749373,15834,3370,19204,66444
1532,2514526,0.749387,15815,3352,19167,66408
1533,2514469,0.749370,15814,3334,19148,67333
1534,2514526,0.749387,15796,3352,19148,66296
1535,2514494,0.749378,15833,3333,19166,66370
1536,2514495,0.749378,15833,3334,19167,67334
1537,2514495,0.749378,15815,3333,19148,66296
1538,2514519,0.749385,15796,3352,19148,66370
1539,2514528,0.749388,15833,3334,19167,67408
1540,2514502,0.749380,15815,3333,19148,66333
1541,2514487,0.749376,15833,3334,19167,66389
1542,2514441,0.749362,15815,3352,19167,67315
1543,2514495,0.749378,15815,3352,19167,66370
1544,2514515,0.749384,15796,3370,19166,66407
1545,2514547,0.749393,15834,3352,19186,66371
1546,2514448,0.749364,15796,3352,19148,67296
1547,2514467,0.749370,15815,3333,19148,66370
1548,2514435,0.749360,15796,3352,19148,66426
1549,2514449,0.749364,15815,3333,19148,67333
1550,2514495,0.749378,15796,3334,19130,66371
1551,2514531,0.749389,15797,3351,19148,66351
1552,2514556,0.749396,15814,3334,19148,67334
1553,2514577,0.749402,15796,3352,19148,66333
1554,2514524,0.749387,15796,3352,19148,66352
1555,2514436,0.749360,15778,3352,19130,67241
1556,2514447,0.749364,15815,3352,19167,66370
1557,2514502,0.749380,15814,3334,19148,66352
1558,2514469,0.749370,15834,3333,19167,67333
1559,2514514,0.749384,15814,3334,19148,66389
1560,2514461,0.749368,15815,3334,19149,66315
1561,2514460,0.749368,15833,3315,19148,67296
1562,2514464,0.749369,15815,3333,19148,66444
1563,2514467,0.749370,15815,3333,19148,66352
1564,2514472,0.749371,15815,3351,19166,66370
1565,2514403,0.749351,15815,3352,19167,67334
1566,2514521,0.749386,15815,3352,19167,66333
1567,2514463,0.749368,15815,3352,19167,66352
1568,2514447,0.749364,15797,3352,19149,67315
1569,2514440,0.749362,15797,3351,19148,66351
1570,2514439,0.749361,15796,3352,19148,66371
1571,2514461,0.749368,15796,3352,19148,67333
1572,2514508,0.749382,15796,3352,19148,66352
1573,2514482,0.749374,15797,3333,19130,66333
1574,2514432,0.749359,15796,3352,19148,67315
1575,2514489,0.749376,15815,3352,19167,67648
1576,2514497,0.749379,15796,3352,19148,65407
1577,2514481,0.749374,15834,3333,19167,66352
1578,2514477,0.749373,15815,3333,19148,66370
1579,2514430,0.749359,15833,3333,19166,67315
1580,2514445,0.749363,15796,3334,19130,66408
1581,2514377,0.749343,15871,3333,19204,66407
1582,2514379,0.749343,15814,3334,19148,67352
1583,2514410,0.749353,15797,3370,19167,66333
1584,2514399,0.749349,15815,3351,19166,66370
1585,2514424,0.749357,15833,3352,19185,67315
1586,2514372,0.749341,15834,3351,19185,66370
1587,2514481,0.749374,15796,3334,19130,66297
1588,2514577,0.749402,15815,3333,19148,66370
1589,2514773,0.749461,15815,3351,19166,67333
1590,2514756,0.749456,15796,3352,19148,66408
1591,2514684,0.749434,15797,3333,19130,66296
1592,2514605,0.749411,15814,3334,19148,67352
1593,2514595,0.749408,15778,3352,19130,66370
1594,2514589,0.749406,15815,3352,19167,66352
1595,2514595,0.749408,15796,3333,19129,67296
1596,2514570,0.749400,15815,3333,19148,66333
1597,2514556,0.749396,15815,3352,19167,66371
1598,2514543,0.749392,15815,3352,19167,67333
1599,2514555,0.749396,15870,3333,19203,66370
1600,2514547,0.749393,15852,3315,19167,66371
1601,2514563,0.749398,15815,3333,19148,67296
1602,2514544,0.749393,15814,3352,19166,66370
1603,2514526,0.749387,15833,3333,19166,66389
1604,2514396,0.749348,15815,3352,19167,66426
1605,2514432,0.749359,15796,3333,19129,67259
1606,2514363,0.749339,15796,3371,19167,66371
1607,2514346,0.749334,15796,3352,19148,66333
1608,2514338,0.749331,15833,3352,19185,66963
1609,2514386,0.749346,15815,3352,19167,66333
1610,2514387,0.749346,15834,3351,19185,67370
1611,2514337,0.749331,15778,3352,19130,66371
1612,2514141,0.749272,15815,3352,19167,66333
1613,2514193,0.749288,15815,3352,19167,67352
1614,2514244,0.749303,15852,3334,19186,66352
1615,2514243,0.749303,15796,3352,19148,66333
1616,2514319,0.749326,15796,3370,19166,67296
1617,2514409,0.749352,15834,3333,19167,66352
1618,2514443,0.749362,15815,3351,19166,66407
1619,2514441,0.749362,15833,3333,19166,66352
1620,2514483,0.749374,15815,3351,19166,67333
1621,2514417,0.749355,15815,3333,19148,66389
1622,2514406,0.749351,15833,3334,19167,66371
1623,2514315,0.749324,15815,3333,19148,67277
1624,2514441,0.749362,15815,3352,19167,66408
1625,2514416,0.749354,15833,3352,19185,66370
1626,2514388,0.749346,15834,3333,19167,67315
1627,2514446,0.749363,15814,3352,19166,66407
1628,2514515,0.749384,15796,3352,19148,66315
1629,2514522,0.749386,15870,3352,19222,67333
1630,2514503,0.749380,15852,3352,19204,66445
1631,2514488,0.749376,15797,3352,19149,66389
1632,2514364,0.749339,15796,3333,19129,66314
1633,2514530,0.749388,15797,3352,19149,67334
1634,2514454,0.749366,15796,3352,19148,66407
1635,2514542,0.749392,16351,3352,19703,66907
1636,2514484,0.749375,15796,3334,19130,66334
1637,2514484,0.749375,15778,3352,19130,66407
1638,2514491,0.749377,15796,3352,19148,67315
1639,2514463,0.749368,15815,3333,19148,66370
1640,2514471,0.749371,15815,3333,19148,66352
1641,2514461,0.749368,15814,3352,19166,67333
1642,2514473,0.749371,15815,3333,19148,66352
1643,2514503,0.749380,15815,3333,19148,66370
1644,2514458,0.749367,15815,3352,19167,66334
1645,2514483,0.749374,15815,3333,19148,67388
1646,2514449,0.749364,15815,3333,19148,66315
1647,2514464,0.749369,15796,3352,19148,66352
1648,2514463,0.749368,15796,3352,19148,67352
1649,2514467,0.749370,15833,3334,19167,66352
1650,2514465,0.749369,15815,3333,19148,66351
1651,2514483,0.749374,15815,3352,19167,67334
1652,2514513,0.749383,15815,3352,19167,66333
1653,2514500,0.749379,15797,3333,19130,66352
1654,2514595,0.749408,15796,3334,19130,67315
1655,2514517,0.749385,15815,3352,19167,66370
1656,2514493,0.749377,15815,3333,19148,66370
1657,2514522,0.749386,15796,3352,19148,67315
1658,2514515,0.749384,15796,3334,19130,66315
1659,2514492,0.749377,15815,3352,19167,66389
1660,2514507,0.749382,15815,3351,19166,66351
1661,2514509,0.749382,15796,3352,19148,67278
1662,2514492,0.749377,15797,3333,19130,66352
1663,2514557,0.749396,15833,3333,19166,66407
1664,2514550,0.749394,15815,3371,19186,67297
1665,2514538,0.749391,15797,3351,19148,66351
1666,2514477,0.749373,15796,3333,19129,66352
1667,2514524,0.749387,15815,3352,19167,67352
1668,2514526,0.749387,15797,3351,19148,66333
1669,2514505,0.749381,15814,3352,19166,66426
1670,2514475,0.749372,15834,3352,19186,67334
1671,2514445,0.749363,15833,3333,19166,66388
1672,2514469,0.749370,15814,3352,19166,66352
1673,2514487,0.749376,15797,3370,19167,66426
1674,2514508,0.749382,15796,3352,19148,67315
1675,2514421,0.749356,15851,3334,19185,66389
1676,2514451,0.749365,15778,3352,19130,66333
1677,2514515,0.749384,15796,3352,19148,67352
1678,2514488,0.749376,15815,3333,19148,66296
1679,2514474,0.749372,15815,3351,19166,66407
1680,2514514,0.749384,15814,3334,19148,67297
1681,2514512,0.749383,15815,3333,19148,66333
1682,2514457,0.749367,15833,3352,19185,66407
1683,2514563,0.749398,15834,3333,19167,67278
1684,2514728,0.749447,15815,3333,19148,66333
1685,2514747,0.749453,15815,3333,19148,66389
1686,2514662,0.749428,15796,3352,19148,66352
1687,2514646,0.749423,15796,3333,19129,67259
1688,2514629,0.749418,15796,3334,19130,66371
1689,2514584,0.749405,15833,3352,19185,66370
1690,2514568,0.749400,15815,3352,19167,67296
1691,2514608,0.749412,15797,3351,19148,66333
1692,2514675,0.749432,15796,3352,19148,67260
1693,2514601,0.749410,15797,3351,19148,66388
1694,2514562,0.749398,15796,3334,19130,66297
1695,2514555,0.749396,15889,3352,19241,66463
1696,2514547,0.749393,15796,3352,19148,67333
1697,2514584,0.749405,15814,3352,19166,66370
1698,2514578,0.749403,15815,3334,19149,66334
1699,2514602,0.749410,15852,3333,19185,67351
1700,2514483,0.749374,15814,3352,19166,66352
1701,2514426,0.749357,15815,3333,19148,66315
1702,2514456,0.749366,15815,3333,19148,67296
1703,2514446,0.749363,15834,3333,19167,66389
1704,2514456,0.749366,15815,3333,19148,66352
1705,2514485,0.749375,15815,3352,19167,67296
1706,2514475,0.749372,15834,3333,19167,66389
1707,2514417,0.749355,15833,3333,19166,66370
1708,2514474,0.749372,15815,3352,19167,66334
1709,2514452,0.749365,15833,3352,19185,67296
1710,2514440,0.749362,15796,3352,19148,66389
1711,2514514,0.749384,15815,3333,19148,66314
1712,2514520,0.749385,15796,3352,19148,67315
1713,2514483,0.749374,15833,3352,19185,66389
1714,2514512,0.749383,15797,3370,19167,66352
1715,2514494,0.749378,15814,3352,19166,67333
1716,2514453,0.749365,15796,3333,19129,66333
1717,2514456,0.749366,15815,3333,19148,66315
1718,2514529,0.749388,15815,3352,19167,67352
1719,2514496,0.749378,15778,3352,19130,66278
1720,2514509,0.749382,15833,3333,19166,66444
1721,2514471,0.749371,15815,3333,19148,67333
1722,2514537,0.749391,15814,3352,19166,66352
1723,2514505,0.749381,15815,3333,19148,66352
1724,2514471,0.749371,15796,3333,19129,66444
1725,2514519,0.749385,15814,3334,19148,67371
1726,2514511,0.749383,15833,3334,19167,66389
1727,2514501,0.749380,15834,3333,19167,66333
1728,2514453,0.749365,15796,3352,19148,67315
1729,2514515,0.749384,15833,3334,19167,66352
1730,2514532,0.749389,15797,3351,19148,66425
1731,2514521,0.749386,15796,3352,19148,67260
1732,2514515,0.749384,15796,3370,19166,66388
1733,2514534,0.749390,15833,3352,19185,66408
1734,2514487,0.749376,15833,3352,19185,66444
1735,2514454,0.749366,15815,3334,19149,67297
1736,2514483,0.749374,15815,3333,19148,66370
1737,2514490,0.749377,15814,3352,19166,66370
1738,2514461,0.749368,15833,3352,19185,67352
1739,2514452,0.749365,15814,3352,19166,66407
1740,2514471,0.749371,15833,3334,19167,66482
1741,2514500,0.749379,15796,3352,19148,66333
1742,2514458,0.749367,15796,3352,19148,67315
1743,2514446,0.749363,15814,3334,19148,66352
1744,2514386,0.749346,15852,3315,19167,66333
1745,2514338,0.749331,15815,3352,19167,67278
1746,2514404,0.749351,15833,3315,19148,66407
1747,2514494,0.749378,15834,3333,19167,66352
1748,2514516,0.749384,15797,3315,19112,67241
1749,2514446,0.749363,15796,3352,19148,66370
1750,2514443,0.749362,15833,3352,19185,66389
1751,2514485,0.749375,15797,3351,19148,67314
1752,2514519,0.749385,15833,3352,19185,66371
1753,2514501,0.749380,15796,3352,19148,66389
1754,2514474,0.749372,15815,3334,19149,66389
1755,2514483,0.749374,15889,3352,19241,67407
1756,2514489,0.749376,15815,3333,19148,66407
1757,2514473,0.749371,15778,3352,19130,66278
1758,2514471,0.749371,15777,3334,19111,67278
1759,2514546,0.749393,15796,3352,19148,66370
1760,2514549,0.749394,15834,3351,19185,66407
1761,2514505,0.749381,15777,3352,19129,67315
1762,2514554,0.749396,15815,3333,19148,66352
1763,2514468,0.749370,15852,3352,19204,66463
1764,2514539,0.749391,15833,3352,19185,66407
1765,2514490,0.749377,15797,3333,19130,67278
1766,2514462,0.749368,15814,3334,19148,66352
1767,2514500,0.749379,15852,3333,19185,66370
1768,2514406,0.749351,15815,3352,19167,67278
1769,2514481,0.749374,15815,3333,19148,66333
1770,2514517,0.749385,15834,3351,19185,66370
1771,2514487,0.749376,15814,3352,19166,67389
1772,2514493,0.749377,15796,3352,19148,66352
1773,2514533,0.749389,15796,3333,19129,66296
1774,2514492,0.749377,15851,3352,19203,67389
1775,2514495,0.749378,15796,3334,19130,66334
1776,2514453,0.749365,15796,3352,19148,66333
1777,2514512,0.749383,15796,3352,19148,66370
1778,2514526,0.749387,15833,3333,19166,67333
1779,2514447,0.749364,15796,3333,19129,66352
1780,2514486,0.749375,15796,3334,19130,66371
1781,2514480,0.749374,15815,3352,19167,67370
1782,2514430,0.749359,15814,3352,19166,66333
1783,2514516,0.749384,15815,3352,19167,66371
1784,2514533,0.749389,15814,3334,19148,67296
1785,2514444,0.749363,15834,3333,19167,66370
1786,2514442,0.749362,15833,3333,19166,66370
1787,2514438,0.749361,15815,3315,19130,67260
1788,2514487,0.749376,15852,3333,19185,66388
1789,2514434,0.749360,15796,3333,19129,66426
1790,2514422,0.749356,15814,3334,19148,66334
1791,2514410,0.749353,15796,3333,19129,67277
1792,2514432,0.749359,15833,3352,19185,66426
1793,2514452,0.749365,15796,3352,19148,66389
1794,2514413,0.749354,15797,3351,19148,67296
1795,2514464,0.749369,15814,3371,19185,66371
1796,2514482,0.749374,15815,3351,19166,66314
1797,2514469,0.749370,15814,3352,19166,67352
1798,2514446,0.749363,15796,3352,19148,66352
1799,2514368,0.749340,15815,3351,19166,66333
1800,2514396,0.749348,15814,3352,19166,67315
1801,2514416,0.749354,15778,3352,19130,66352
1802,2514422,0.749356,15814,3352,19166,66333
1803,2514430,0.749359,15796,3352,19148,67278
1804,2514445,0.749363,15814,3352,19166,66370
1805,2514373,0.749342,15815,3333,19148,66352
1806,2514373,0.749342,15833,3333,19166,67333
1807,2514427,0.749358,15796,3333,19129,66315
1808,2514416,0.749354,15815,3351,19166,66333
1809,2514356,0.749337,15833,3333,19166,67278
1810,2514372,0.749341,15796,3315,19111,66315
1811,2514417,0.749355,15815,3333,19148,66370
1812,2514394,0.749348,15834,3333,19167,67278
1813,2514406,0.749351,15815,3333,19148,66370
1814,2514518,0.749385,15815,3352,19167,66334
1815,2514633,0.749419,16463,3352,19815,68000
1816,2514692,0.749437,15797,3351,19148,65388
1817,2514630,0.749418,15815,3352,19167,66371
1818,2514614,0.749413,15797,3352,19149,67278
1819,2514558,0.749397,15796,3352,19148,66370
1820,2514556,0.749396,15796,3333,19129,66333
1821,2514620,0.749415,15815,3351,19166,67296
1822,2514652,0.749425,15814,3352,19166,66352
1823,2514613,0.749413,15815,3334,19149,66334
1824,2514625,0.749417,15796,3333,19129,67277
1825,2514594,0.749407,15834,3352,19186,66408
1826,2514556,0.749396,15815,3352,19167,66333
1827,2514559,0.749397,15833,3333,19166,67370
1828,2514596,0.749408,15815,3333,19148,66352
1829,2514606,0.749411,15833,3333,19166,66370
1830,2514527,0.749388,15834,3333,19167,67315
1831,2514468,0.749370,15815,3351,19166,66370
1832,2514426,0.749357,15796,3333,19129,66315
1833,2514446,0.749363,15797,3333,19130,67315
1834,2514456,0.749366,15796,3352,19148,66315
1835,2514469,0.749370,15796,3333,19129,66370
1836,2514463,0.749368,15833,3333,19166,67333
1837,2514471,0.749371,15815,3352,19167,66371
1838,2514512,0.749383,15815,3352,19167,66370
1839,2514437,0.749361,15796,3352,19148,66389
1840,2514430,0.749359,15814,3334,19148,67278
1841,2514451,0.749365,15796,3352,19148,66370
1842,2514492,0.749377,15796,3352,19148,66352
1843,2514491,0.749377,15815,3333,19148,67259
1844,2514444,0.749363,15796,3352,19148,66352
1845,2514456,0.749366,15815,3352,19167,66370
1846,2514485,0.749375,15815,3333,19148,67333
1847,2514443,0.749362,15815,3352,19167,66408
1848,2514478,0.749373,15815,3315,19130,66315
1849,2514477,0.749373,15814,3352,19166,67314
1850,2514478,0.749373,15796,3333,19129,66426
1851,2514470,0.749371,15833,3315,19148,66315
1852,2514443,0.749362,15814,3352,19166,67296
1853,2514466,0.749369,15796,3334,19130,66334
1854,2514492,0.749377,15796,3352,19148,66333
1855,2514460,0.749368,15797,3352,19149,67315
1856,2514436,0.749360,15796,3333,19129,66351
1857,2514419,0.749355,15815,3352,19167,66408
1858,2514383,0.749345,15815,3352,19167,66407
1859,2514396,0.749348,15796,3352,19148,67278
1860,2514420,0.749356,15778,3352,19130,66352
1861,2514399,0.749349,15833,3334,19167,66389
1862,2514364,0.749339,15777,3352,19129,67277
1863,2514403,0.749351,15815,3352,19167,66389
1864,2514419,0.749355,15796,3352,19148,66389
1865,2514408,0.749352,15833,3352,19185,67352
1866,2514387,0.749346,15797,3352,19149,66389
1867,2514385,0.749345,15815,3333,19148,66314
1868,2514410,0.749353,15815,3333,19148,67278
1869,2514469,0.749370,15815,3352,19167,66352
1870,2514463,0.749368,15833,3315,19148,66315
1871,2514528,0.749388,15815,3351,19166,67314
1872,2514385,0.749345,15796,3333,19129,66352
1873,2514376,0.749343,15833,3352,19185,66389
1874,2514368,0.749340,15796,3352,19148,66389
1875,2514435,0.749360,15963,3352,19315,67463
1876,2514442,0.749362,15815,3333,19148,66333
1877,2514441,0.749362,15870,3334,19204,66408
1878,2514458,0.749367,15796,3352,19148,67314
1879,2514480,0.749374,15796,3352,19148,66315
1880,2514424,0.749357,15778,3351,19129,66333
1881,2514446,0.749363,15814,3334,19148,66445
1882,2514486,0.749375,15778,3352,19130,67315
1883,2514501,0.749380,15796,3352,19148,66333
1884,2514525,0.749387,15814,3352,19166,66407
1885,2514565,0.749399,15797,3352,19149,67334
1886,2514508,0.749382,15815,3351,19166,66388
1887,2514404,0.749351,15815,3352,19167,66371
1888,2514502,0.749380,15815,3333,19148,67314
1889,2514534,0.749390,15815,3352,19167,66371
1890,2514463,0.749368,15834,3315,19149,66352
1891,2514480,0.749374,15815,3333,19148,67314
1892,2514600,0.749409,15815,3333,19148,66352
1893,2514640,0.749421,15834,3333,19167,66389
1894,2514535,0.749390,15796,3352,19148,66389
1895,2514540,0.749391,15815,3333,19148,67259
1896,2514522,0.749386,15815,3351,19166,66407
1897,2514582,0.749404,15796,3333,19129,66315
1898,2514550,0.749394,15815,3352,19167,67352
1899,2514479,0.749373,15815,3351,19166,66370
1900,2514560,0.749397,15796,3352,19148,66352
1901,2514555,0.749396,15815,3352,19167,67408
1902,2514597,0.749408,15796,3334,19130,66333
1903,2514619,0.749415,15797,3352,19149,66315
1904,2514539,0.749391,15815,3352,19167,66407
1905,2514529,0.749388,15778,3352,19130,67278
1906,2514577,0.749402,15815,3334,19149,66352
1907,2514560,0.749397,15797,3351,19148,66388
1908,2514567,0.749399,15797,3370,19167,67278
1909,2514594,0.749407,15815,3333,19148,66315
1910,2514675,0.749432,15833,3315,19148,66389
1911,2514723,0.749446,15834,3333,19167,67333
1912,2514756,0.749456,15833,3370,19203,66444
1913,2514786,0.749465,15815,3333,19148,66389
1914,2514711,0.749442,15796,3315,19111,67278
1915,2514651,0.749424,15796,3352,19148,66352
1916,2514795,0.749467,15815,3352,19167,66389
1917,2514742,0.749452,15815,3333,19148,66370
1918,2514719,0.749445,15833,3352,19185,67333
1919,2514725,0.749447,15778,3352,19130,66371
1920,2514724,0.749446,15796,3352,19148,66333
1921,2514707,0.749441,15815,3352,19167,67296
1922,2514683,0.749434,15815,3333,19148,66352
1923,2514676,0.749432,15796,3334,19130,66389
1924,2514610,0.749412,15815,3333,19148,67370
1925,2514643,0.749422,15797,3351,19148,66370
1926,2514598,0.749409,15815,3352,19167,66334
1927,2514512,0.749383,15797,3351,19148,67314
1928,2514456,0.749366,15796,3333,19129,66352
1929,2514535,0.749390,15833,3334,19167,66334
1930,2514539,0.749391,15796,3352,19148,67370
1931,2514561,0.749398,15833,3333,19166,66370
1932,2514494,0.749378,15833,3352,19185,66352
1933,2514449,0.749364,15796,3333,19129,66333
1934,2514508,0.749382,15815,3352,19167,67315
1935,2514552,0.749395,15926,3352,19278,66482
1936,2514541,0.749392,15815,3351,19166,66351
1937,2514543,0.749392,15815,3333,19148,67278
1938,2514498,0.749379,15796,3333,19129,66296
1939,2514460,0.749368,15815,3352,19167,66371
1940,2514499,0.749379,15815,3351,19166,67277
1941,2514504,0.749381,15796,3352,19148,66352
1942,2514520,0.749385,15796,3334,19130,66334
1943,2514582,0.749404,15796,3352,19148,67314
1944,2513430,0.749061,15796,3352,19148,66408
1945,2512960,0.748921,15815,3333,19148,66351
1946,2512980,0.748926,15815,3333,19148,67352
1947,2512979,0.748926,15797,3352,19149,66371
1948,2512883,0.748898,15815,3352,19167,66370
1949,2512986,0.748928,15814,3334,19148,66389
1950,2512891,0.748900,15815,3352,19167,67370
1951,2512892,0.748900,15796,3333,19129,66370
1952,2512916,0.748907,15815,3352,19167,66371
1953,2512902,0.748903,15797,3333,19130,67296
1954,2512926,0.748910,15833,3334,19167,66352
1955,2512929,0.748911,15815,3352,19167,66352
1956,2513039,0.748944,15815,3351,19166,67314
1957,2512956,0.748919,15815,3352,19167,66371
1958,2512961,0.748921,15833,3352,19185,66370
1959,2513045,0.748946,15796,3352,19148,66352
1960,2512989,0.748929,15815,3352,19167,67278
1961,2512898,0.748902,15815,3352,19167,66333
1962,2512915,0.748907,15814,3334,19148,67278
1963,2512926,0.748910,15815,3333,19148,66370
1964,2512958,0.748920,15815,3352,19167,66352
1965,2512974,0.748925,15796,3352,19148,66370
1966,2512955,0.748919,15852,3351,19203,67370
1967,2512897,0.748902,15796,3334,19130,66371
1968,2512916,0.748907,15797,3333,19130,66333
1969,2512860,0.748891,15833,3352,19185,67389
1970,2512920,0.748909,15796,3370,19166,66370
1971,2512877,0.748896,15796,3334,19130,66334
1972,2512976,0.748925,15796,3334,19130,67296
1973,2512898,0.748902,15815,3334,19149,66352
1974,2512941,0.748915,15815,3352,19167,66333
1975,2512945,0.748916,15814,3334,19148,67315
1976,2513001,0.748933,15815,3333,19148,66351
1977,2512978,0.748926,15833,3334,19167,66371
1978,2512915,0.748907,15833,3334,19167,67315
1979,2512942,0.748915,15797,3351,19148,66351
1980,2512968,0.748923,15814,3352,19166,66389
1981,2512904,0.748904,15797,3352,19149,66371
1982,2512963,0.748921,15814,3352,19166,67351
1983,2513044,0.748946,15833,3352,19185,66352
1984,2512944,0.748916,15797,3351,19148,66370
1985,2513011,0.748936,15796,3352,19148,67334
1986,2512872,0.748894,15815,3333,19148,66296
1987,2512930,0.748912,15778,3351,19129,66370
1988,2512919,0.748908,15796,3352,19148,67334
1989,2512928,0.748911,15815,3352,19167,66407
1990,2512916,0.748907,15796,3352,19148,66389
1991,2512906,0.748904,15815,3333,19148,66333
1992,2512905,0.748904,15815,3352,19167,67315
1993,2512885,0.748898,15833,3333,19166,66370
1994,2512835,0.748883,15815,3333,19148,66296
1995,2512983,0.748927,15944,3333,19277,67426
1996,2512901,0.748903,15796,3334,19130,66371
1997,2512955,0.748919,15796,3370,19166,66314
1998,2512944,0.748916,15833,3333,19166,67352
1999,2512982,0.748927,15833,3352,19185,66352
2000,2512894,0.748901,15796,3352,19148,66278
2001,2512921,0.748909,15814,3352,19166,67444
2002,2512892,0.748900,15815,3352,19167,66408
2003,2512867,0.748893,15797,3351,19148,66351
2004,2512910,0.748906,15796,3352,19148,66352
2005,2512960,0.748921,15797,3333,19130,67278
2006,2512928,0.748911,15833,3352,19185,66407
2007,2512947,0.748917,15778,3352,19130,66297
2008,2512962,0.748921,15796,3334,19130,67296
2009,2512924,0.748910,15815,3333,19148,66370
2010,2513292,0.749019,15815,3351,19166,66370
2011,2514536,0.749390,15796,3352,19148,67278
2012,2514467,0.749370,15796,3352,19148,66389
2013,2514498,0.749379,15834,3333,19167,66389
2014,2514449,0.749364,15815,3333,19148,67333
2015,2514493,0.749377,15815,3352,19167,66352
2016,2514573,0.749401,15815,3352,19167,66389
2017,2514563,0.749398,15815,3334,19149,67278
2018,2514582,0.749404,15815,3351,19166,66388
2019,2514567,0.749399,15796,3370,19166,66352
2020,2514511,0.749383,15796,3334,19130,66371
2021,2514483,0.749374,15852,3351,19203,67388
2022,2514488,0.749376,15815,3333,19148,66315
2023,2514529,0.749388,15815,3351,19166,66333
2024,2514501,0.749380,15815,3352,19167,67371
2025,2514515,0.749384,15815,3352,19167,66315
2026,2514492,0.749377,15797,3351,19148,66351
2027,2514421,0.749356,15796,3333,19129,67315
2028,2514414,0.749354,15815,3351,19166,66333
2029,2514451,0.749365,15815,3352,19167,66371
2030,2514449,0.749364,15778,3352,19130,67315
2031,2514449,0.749364,15815,3351,19166,66351
2032,2514451,0.749365,15851,3352,19203,66500
2033,2514491,0.749377,15833,3334,19167,66334
2034,2514464,0.749369,15833,3352,19185,67333
2035,2514457,0.749367,15833,3333,19166,66333
2036,2514409,0.749352,15815,3334,19149,66408
2037,2514443,0.749362,15815,3352,19167,67370
2038,2514423,0.749357,15833,3334,19167,66315
2039,2514485,0.749375,15797,3333,19130,66333
2040,2514577,0.749402,15796,3334,19130,67278
2041,2514624,0.749416,15797,3333,19130,66333
2042,2514634,0.749419,15796,3371,19167,66389
2043,2514660,0.749427,15796,3334,19130,67315
2044,2514722,0.749446,15815,3351,19166,66388
2045,2514673,0.749431,15777,3352,19129,66352
2046,2514618,0.749415,15797,3333,19130,66315
2047,2514598,0.749409,15814,3352,19166,67296
2048,2514612,0.749413,15796,3334,19130,66334
2049,2514595,0.749408,15814,3352,19166,67314
2050,2514561,0.749398,15796,3352,19148,66352
2051,2514609,0.749412,15796,3352,19148,66315
2052,2514661,0.749427,15815,3333,19148,66407
2053,2514693,0.749437,15797,3352,19149,67334
2054,2514606,0.749411,15797,3333,19130,66333
2055,2514597,0.749408,16111,3370,19481,66666
2056,2514543,0.749392,15815,3333,19148,66352
2057,2514520,0.749385,15815,3334,19149,67334
2058,2514412,0.749353,15797,3333,19130,66333
