index,adc_raw,adc_volts,adc_read_ns,dac_write_ns,proc_ns,loop_ns
3543,3660397,1.090883,27481,20371,47852,66741
3544,3508979,1.045757,27408,20388,47796,66592
3545,3297763,0.982810,27463,20389,47852,66649
3546,3036172,0.904850,27463,20352,47815,66611
3547,2735662,0.815291,27426,20370,47796,66574
3548,2408948,0.717923,27426,20333,47759,66555
3549,2070202,0.616968,27426,20315,47741,66575
3550,1734538,0.516933,27463,20351,47814,67851
3551,1416332,0.422100,27444,20352,47796,66667
3552,1130075,0.336789,27500,20315,47815,66611
3553,888032,0.264654,27426,20388,47814,66611
3554,700821,0.208861,27407,20333,47740,66537
3555,576076,0.171684,27426,20315,47741,66538
3556,519821,0.154919,27389,20334,47723,66500
3557,534541,0.159306,27389,20297,47686,66463
3558,619828,0.184723,27444,20260,47704,66463
3559,771163,0.229825,27463,20296,47759,66666
3560,982009,0.292662,27425,20408,47833,66630
3561,1243605,0.370623,27463,20334,47797,66593
3562,1544862,0.460405,27444,20334,47778,66574
3563,1871818,0.557845,27518,20259,47777,66814
3564,2210494,0.658779,27426,20389,47815,66612
3565,2546035,0.758778,27407,20371,47778,66648
3566,2863443,0.853373,27445,20407,47852,66648
3567,3149255,0.938551,27463,20315,47778,66630
3568,3391475,1.010738,27463,20370,47833,66629
3569,3578887,1.066592,27500,20389,47889,66667
3570,3703649,1.103774,27408,20333,47741,66537
3571,3760020,1.120573,27445,20351,47796,67833
3572,3745391,1.116214,27426,20333,47759,66556
3573,3660376,1.090877,27463,20315,47778,66519
3574,3509242,1.045836,27463,20315,47778,66555
3575,3298267,0.982960,27425,20315,47740,66648
3576,3036959,0.905084,27463,20315,47778,66556
3577,2736476,0.815533,27444,20333,47777,66555
3578,2409765,0.718166,27389,20389,47778,66556
3579,2071036,0.617217,27444,20278,47722,66500
3580,1735351,0.517175,27444,20297,47741,66519
3581,1417240,0.422370,27389,20297,47686,66537
3582,1130792,0.337002,27407,20371,47778,66574
3583,888631,0.264833,27426,20296,47722,67833
3584,701193,0.208972,27407,20334,47741,66556
3585,576230,0.171730,27444,20371,47815,66611
3586,519828,0.154921,27408,20333,47741,66537
3587,534385,0.159259,27408,20389,47797,66630
3588,619396,0.184594,27518,20278,47796,66592
3589,770467,0.229617,27463,20352,47815,66630
3590,981315,0.292455,27444,20370,47814,66592
3591,1242646,0.370337,27463,20260,47723,66575
3592,1543741,0.460071,27481,20334,47815,66611
3593,1870770,0.557533,27463,20352,47815,66592
3594,2209518,0.658488,27445,20388,47833,66611
3595,2545221,0.758535,27426,20352,47778,66556
3596,2862778,0.853174,27463,20333,47796,66574
3597,3148744,0.938399,27445,20315,47760,66593
3598,3390977,1.010590,27407,20352,47759,66518
3599,3578464,1.066466,27426,20333,47759,66611
3600,3703470,1.103720,27426,20223,47649,67686
3601,3760101,1.120598,27463,20352,47815,66629
3602,3745729,1.116314,27426,20352,47778,66593
3603,3661064,1.091082,27444,20389,47833,66648
3604,3510107,1.046094,27444,20371,47815,66630
3605,3299424,0.983305,27425,20297,47722,66500
3606,3038109,0.905427,27426,20370,47796,66592
3607,2737770,0.815919,27426,20389,47815,66686
3608,2411144,0.718577,27463,20370,47833,66666
3609,2072443,0.617636,27407,20334,47741,66519
3610,1736721,0.517583,27482,20370,47852,66648
3611,1418545,0.422759,27389,20352,47741,66519
3612,1132060,0.337380,27482,20259,47741,66518
3613,889842,0.265194,27482,20352,47834,66667
3614,702265,0.209291,27444,20333,47777,66555
3615,577028,0.171968,27463,20315,47778,66704
3616,520272,0.155053,27463,20334,47797,66593
3617,534587,0.159319,27407,20370,47777,66592
3618,619457,0.184613,27426,20371,47797,67834
3619,770419,0.229603,27389,20315,47704,66500
3620,980988,0.292357,27444,20334,47778,66537
3621,1242293,0.370232,27463,20333,47796,66574
3622,1543088,0.459876,27445,20240,47685,66481
3623,1869837,0.557255,27518,20389,47907,66667
3624,2208381,0.658149,27463,20259,47722,66537
3625,2543873,0.758133,27463,20407,47870,66648
3626,2861497,0.852793,27445,20370,47815,66593
3627,3147692,0.938085,27408,20333,47741,66574
3628,3390265,1.010378,27444,20334,47778,66556
3629,3577988,1.066324,27425,20278,47703,66592
3630,3703037,1.103591,27463,20278,47741,66519
3631,3759729,1.120487,27426,20277,47703,66592
3632,3745570,1.116267,27537,20333,47870,67926
3633,3661014,1.091067,27481,20334,47815,65371
3634,3510342,1.046164,27445,20333,47778,67796
3635,3299657,0.983375,27408,20352,47760,66556
3636,3038583,0.905568,27463,20315,47778,66555
3637,2738455,0.816123,27463,20351,47814,66611
3638,2412045,0.718846,27426,20333,47759,66537
3639,2073448,0.617936,27426,20333,47759,66630
3640,1737845,0.517918,27426,20334,47760,66519
3641,1419699,0.423103,27370,20352,47722,66518
3642,1133074,0.337682,27407,20334,47741,66556
3643,890630,0.265428,27407,20315,47722,66518
3644,702703,0.209422,27389,20388,47777,66574
3645,577330,0.172058,27445,20352,47797,66649
3646,520458,0.155109,27371,20370,47741,66555
3647,534376,0.159256,27426,20352,47778,66667
3648,618897,0.184446,27407,20371,47778,67852
3649,769633,0.229369,27463,20352,47815,66611
3650,979946,0.292047,27463,20352,47815,66611
3651,1241051,0.369862,27518,20297,47815,66630
3652,1541797,0.459491,27463,20278,47741,66555
3653,1868618,0.556892,27425,20352,47777,66574
3654,2207302,0.657827,27463,20240,47703,66500
3655,2543037,0.757884,27444,20352,47796,66667
3656,2860785,0.852580,27408,20333,47741,66500
3657,3147047,0.937893,27463,20334,47797,66593
3658,3389723,1.010216,27463,20333,47796,66592
3659,3577624,1.066215,27389,20315,47704,66482
3660,3702831,1.103530,27407,20315,47722,66500
3661,3759900,1.120538,27370,20352,47722,66574
3662,3746164,1.116444,27389,20241,47630,67667
3663,3661895,1.091330,27388,20408,47796,66685
3664,3511298,1.046448,27444,20278,47722,66500
3665,3300804,0.983716,27426,20314,47740,66555
3666,3039838,0.905942,27408,20333,47741,66556
3667,2739686,0.816490,27463,20315,47778,66611
3668,2413360,0.719237,27407,20389,47796,66611
3669,2074639,0.618291,27481,20352,47833,66630
3670,1738804,0.518204,27407,20371,47778,66556
3671,1420397,0.423311,27407,20352,47759,66981
3672,1133557,0.337826,27481,20315,47796,66611
3673,890929,0.265518,27518,20352,47870,66667
3674,702972,0.209502,27370,20370,47740,66518
3675,577296,0.172048,27463,20315,47778,66575
3676,520136,0.155013,27445,20296,47741,66518
3677,533938,0.159126,27389,20315,47704,66556
3678,618344,0.184281,27445,20333,47778,66555
3679,768769,0.229111,27500,20315,47815,66667
3680,979000,0.291765,27389,20351,47740,66518
3681,1239938,0.369530,27444,20315,47759,67778
3682,1540566,0.459125,27407,20296,47703,66500
3683,1867384,0.556524,27593,20315,47908,66834
3684,2206129,0.657478,27407,20241,47648,66444
3685,2541934,0.757555,27426,20352,47778,66593
3686,2859809,0.852290,27370,20259,47629,66407
3687,3146187,0.937637,27463,20333,47796,66667
3688,3389024,1.010008,27426,20352,47778,66574
3689,3577161,1.066077,27352,20370,47722,66537
3690,3702741,1.103503,27444,20334,47778,66593
3691,3759910,1.120541,27408,20352,47760,66574
3692,3746203,1.116456,27407,20333,47740,66518
3693,3662118,1.091396,27426,20314,47740,66574
3694,3511865,1.046617,27370,20352,47722,67741
3695,3301471,0.983915,27518,20352,47870,66741
3696,3040642,0.906182,27463,20278,47741,66537
3697,2740709,0.816795,27408,20333,47741,66537
3698,2414396,0.719546,27426,20334,47760,66556
3699,2075718,0.618612,27426,20334,47760,66537
3700,1739853,0.518517,27407,20334,47741,66537
3701,1421458,0.423628,27388,20352,47740,66518
3702,1134526,0.338115,27426,20314,47740,66537
3703,891662,0.265736,27389,20389,47778,66649
3704,703420,0.209636,27370,20278,47648,66444
3705,577502,0.172109,27426,20315,47741,66519
3706,520285,0.155057,27445,20370,47815,67870
3707,533682,0.159050,27389,20334,47723,66519
3708,617756,0.184106,27407,20371,47778,66574
3709,768087,0.228908,27407,20352,47759,66592
3710,978174,0.291519,27426,20315,47741,66556
3711,1239027,0.369259,27426,20277,47703,66592
3712,1539639,0.458848,27426,20389,47815,66630
3713,1866348,0.556215,27463,20370,47833,66611
3714,2204936,0.657122,27389,20315,47704,66519
3715,2540656,0.757175,27481,20352,47833,66648
3716,2858460,0.851888,27463,20352,47815,66630
3717,3144924,0.937261,27445,20315,47760,66537
3718,3387929,1.009682,27426,20315,47741,66537
3719,3576240,1.065803,27426,20352,47778,66611
3720,3701957,1.103269,27389,20352,47741,66500
3721,3759217,1.120334,27481,20352,47833,67870
3722,3745779,1.116329,27444,20370,47814,66611
3723,3662111,1.091394,27371,20333,47704,66482
3724,3512065,1.046677,27389,20370,47759,66574
3725,3301851,0.984028,27408,20296,47704,66537
3726,3041124,0.906326,27444,20352,47796,66574
3727,2741205,0.816943,27445,20333,47778,66667
3728,2414889,0.719693,27445,20352,47797,66593
3729,2076321,0.618792,27463,20296,47759,66555
3730,1740542,0.518722,27407,20389,47796,66611
3731,1422024,0.423796,27407,20297,47704,66519
3732,1135167,0.338306,27408,20370,47778,66611
3733,892412,0.265960,27444,20371,47815,66630
3734,704034,0.209819,27463,20352,47815,66611
3735,578097,0.172286,27482,20370,47852,66722
3736,520556,0.155138,27463,20278,47741,66537
3737,533926,0.159122,27426,20333,47759,66537
3738,617941,0.184161,27463,20315,47778,66611
3739,768042,0.228894,27481,20352,47833,67852
3740,977815,0.291412,27463,20333,47796,66574
3741,1238442,0.369085,27445,20314,47759,66611
3742,1538841,0.458610,27463,20370,47833,66630
3743,1865412,0.555936,27574,20352,47926,66241
3744,2203812,0.656787,27482,20277,47759,66555
3745,2539546,0.756844,27426,20388,47814,66611
3746,2857459,0.851589,27444,20315,47759,66556
3747,3143991,0.936982,27426,20278,47704,66519
3748,3387125,1.009442,27500,20371,47871,66685
3749,3575679,1.065636,27426,20333,47759,66592
3750,3701694,1.103191,27426,20370,47796,66593
3751,3759298,1.120358,27444,20408,47852,66741
3752,3746131,1.116434,27426,20370,47796,66611
3753,3662506,1.091512,27444,20371,47815,66630
3754,3512656,1.046853,27482,20333,47815,66592
3755,3302673,0.984273,27407,20408,47815,67871
3756,3041961,0.906575,27408,20352,47760,66574
3757,2742013,0.817184,27463,20333,47796,66648
3758,2415725,0.719942,27426,20278,47704,66463
3759,2077063,0.619013,27482,20278,47760,66630
3760,1741085,0.518884,27426,20352,47778,66537
3761,1422471,0.423929,27445,20352,47797,66574
3762,1135439,0.338387,27408,20296,47704,66481
3763,892295,0.265925,27426,20333,47759,66537
3764,703728,0.209727,27370,20334,47704,66482
3765,577479,0.172102,27445,20296,47741,66537
3766,519676,0.154876,27444,20333,47777,66555
3767,532865,0.158806,27426,20296,47722,66593
3768,616784,0.183816,27426,20351,47777,67833
3769,766765,0.228514,27426,20314,47740,66537
3770,976566,0.291039,27389,20389,47778,66593
3771,1237095,0.368683,27389,20370,47759,66537
3772,1537385,0.458176,27426,20370,47796,66611
3773,1863938,0.555497,27426,20370,47796,66667
3774,2202493,0.656394,27445,20370,47815,66648
3775,2538331,0.756482,27481,20315,47796,66667
3776,2856443,0.851286,27426,20389,47815,66630
3777,3143030,0.936696,27518,20352,47870,66666
3778,3386497,1.009255,27444,20333,47777,66574
3779,3575358,1.065540,27426,20351,47777,66574
3780,3701706,1.103194,27445,20352,47797,66575
3781,3759744,1.120491,27444,20371,47815,66611
3782,3746897,1.116662,27463,20334,47797,66574
3783,3663529,1.091817,27463,20333,47796,66685
3784,3513896,1.047223,27408,20333,47741,66500
3785,3304233,0.984738,27371,20370,47741,66537
3786,3043863,0.907142,27481,20352,47833,66611
3787,2744194,0.817834,27407,20315,47722,66537
3788,2418154,0.720666,27426,20297,47723,67760
3789,2079614,0.619773,27389,20463,47852,66722
3790,1743728,0.519672,27463,20296,47759,66555
3791,1425006,0.424685,27426,20407,47833,66741
3792,1137532,0.339011,27445,20296,47741,66537
3793,894180,0.266486,27445,20389,47834,66630
3794,705389,0.210222,27407,20370,47777,66592
3795,578932,0.172535,27426,20352,47778,66593
3796,520779,0.155204,27481,20389,47870,66648
3797,533616,0.159030,27445,20351,47796,66611
3798,616998,0.183880,27482,20352,47834,66612
3799,766617,0.228470,27481,20334,47815,66685
3800,976115,0.290905,27463,20314,47777,66555
3801,1236432,0.368485,27481,20333,47814,66574
3802,1536642,0.457955,27481,20334,47815,66612
3803,1863023,0.555224,27519,20352,47871,66926
3804,2201468,0.656089,27445,20352,47797,66574
3805,2537279,0.756168,27537,20352,47889,66722
3806,2855396,0.850974,27445,20370,47815,66611
3807,3142135,0.936429,27463,20352,47815,66667
3808,3385688,1.009014,27481,20333,47814,66629
3809,3574677,1.065337,27408,20296,47704,66519
3810,3701106,1.103016,27463,20389,47852,66667
3811,3759177,1.120322,27426,20352,47778,66574
3812,3746425,1.116522,27444,20371,47815,66611
3813,3663210,1.091722,27518,20352,47870,66685
3814,3513740,1.047176,27482,20370,47852,66648
3815,3304142,0.984711,27481,20333,47814,66722
3816,3044159,0.907230,27426,20352,47778,66575
3817,2744741,0.817997,27500,20352,47852,66648
3818,2418760,0.720847,27407,20334,47741,66574
3819,2080208,0.619950,27482,20314,47796,66592
3820,1744359,0.519860,27463,20352,47815,66593
3821,1425677,0.424885,27426,20352,47778,66630
3822,1138239,0.339222,27518,20297,47815,67815
3823,894752,0.266657,27463,20370,47833,65444
3824,705824,0.210352,27500,20370,47870,67907
3825,579157,0.172602,27482,20296,47778,66556
3826,520880,0.155234,27482,20352,47834,66630
3827,533375,0.158958,27407,20371,47778,66574
3828,616400,0.183702,27445,20351,47796,66592
3829,765769,0.228217,27445,20333,47778,66556
3830,975021,0.290579,27445,20296,47741,66537
3831,1235204,0.368120,27463,20315,47778,66648
3832,1535306,0.457557,27444,20407,47851,66648
3833,1861764,0.554849,27408,20370,47778,66593
3834,2200412,0.655774,27463,20370,47833,66648
3835,2536269,0.755867,27481,20370,47851,66648
3836,2854497,0.850706,27426,20426,47852,66686
3837,3141381,0.936205,27500,20352,47852,66722
3838,3385036,1.008819,27463,20370,47833,66611
3839,3574283,1.065219,27463,20297,47760,66630
3840,3701022,1.102991,27426,20352,47778,66574
3841,3759551,1.120434,27463,20333,47796,66574
3842,3747093,1.116721,27463,20333,47796,66574
3843,3664120,1.091993,27519,20352,47871,66667
3844,3514860,1.047510,27481,20352,47833,66592
3845,3305536,0.985127,27407,20389,47796,66593
3846,3045545,0.907643,27444,20352,47796,66574
3847,2746114,0.818406,27463,20352,47815,66685
3848,2420018,0.721222,27426,20370,47796,66574
3849,2081218,0.620251,27463,20241,47704,66519
3850,1745274,0.520132,27408,20389,47797,67852
3851,1426465,0.425120,27463,20296,47759,66592
3852,1138833,0.339399,27481,20296,47777,66574
3853,895099,0.266760,27426,20315,47741,66612
3854,705892,0.210372,27389,20371,47760,66574
3855,578886,0.172521,27463,20351,47814,66703
3856,520337,0.155073,27445,20407,47852,66667
3857,532752,0.158772,27445,20370,47815,66611
3858,615716,0.183498,27463,20278,47741,66556
3859,765013,0.227992,27481,20370,47851,66629
3860,974168,0.290325,27445,20278,47723,66538
3861,1234216,0.367825,27500,20315,47815,66592
3862,1534255,0.457244,27444,20334,47778,66556
3863,1860628,0.554510,27574,20333,47907,67444
3864,2199292,0.655440,27482,20315,47797,66556
3865,2535412,0.755612,27463,20370,47833,66629
3866,2853741,0.850481,27463,20352,47815,66593
3867,3140854,0.936048,27482,20333,47815,66611
3868,3384814,1.008753,27538,20388,47926,66722
3869,3574247,1.065209,27426,20315,47741,65723
3870,3701162,1.103032,27444,20371,47815,66611
3871,3759798,1.120507,27444,20352,47796,66685
3872,3747452,1.116828,27463,20426,47889,66685
3873,3664660,1.092154,27463,20389,47852,66630
3874,3515605,1.047732,27426,20296,47722,66537
3875,3306249,0.985339,27463,20277,47740,67796
3876,3046218,0.907844,27426,20333,47759,66574
3877,2746871,0.818631,27370,20389,47759,66556
3878,2420978,0.721508,27482,20389,47871,66667
3879,2082373,0.620596,27463,20333,47796,66685
3880,1746392,0.520465,27463,20278,47741,66537
3881,1427494,0.425426,27463,20352,47815,66593
3882,1139935,0.339727,27407,20315,47722,66518
3883,896170,0.267080,27500,20297,47797,66593
3884,706706,0.210615,27407,20352,47759,66537
3885,579556,0.172721,27444,20333,47777,66592
3886,520861,0.155229,27407,20315,47722,66519
3887,533076,0.158869,27370,20334,47704,66556
3888,615855,0.183539,27426,20259,47685,66481
3889,765035,0.227998,27407,20333,47740,67796
3890,974015,0.290279,27426,20370,47796,66593
3891,1233819,0.367707,27463,20352,47815,66593
3892,1533696,0.457077,27463,20315,47778,66555
3893,1859999,0.554323,27408,20333,47741,66537
3894,2198556,0.655221,27389,20333,47722,66537
3895,2534475,0.755333,27426,20277,47703,66574
3896,2852830,0.850210,27426,20371,47797,66612
3897,3140071,0.935814,27445,20296,47741,66555
3898,3383996,1.008510,27426,20296,47722,66537
3899,3573527,1.064994,27426,20463,47889,66704
3900,3700557,1.102852,27445,20370,47815,66611
3901,3759296,1.120358,27426,20297,47723,66519
3902,3747331,1.116792,27481,20334,47815,66611
3903,3664931,1.092235,27463,20333,47796,66648
3904,3516058,1.047867,27444,20334,47778,67815
3905,3306932,0.985543,27407,20389,47796,66574
3906,3047167,0.908127,27463,20315,47778,66574
3907,2747922,0.818945,27463,20352,47815,66574
3908,2422014,0.721817,27408,20333,47741,66537
3909,2083460,0.620920,27463,20315,47778,66537
3910,1747441,0.520778,27463,20260,47723,66519
3911,1428470,0.425717,27407,20352,47759,66611
3912,1140655,0.339942,27463,20352,47815,66611
3913,896719,0.267243,27482,20296,47778,66574
3914,707214,0.210766,27407,20297,47704,66556
3915,579859,0.172811,27519,20370,47889,66722
3916,520865,0.155230,27481,20297,47778,66593
3917,532788,0.158783,27482,20352,47834,66685
3918,615313,0.183378,27481,20389,47870,66685
3919,764095,0.227718,27482,20352,47834,66704
3920,972813,0.289921,27463,20370,47833,66629
3921,1232520,0.367320,27444,20333,47777,66574
3922,1532350,0.456676,27444,20334,47778,66575
3923,1858553,0.553892,27500,20371,47871,66574
3924,2196997,0.654756,27500,20333,47833,66629
3925,2532891,0.754860,27500,20315,47815,66630
3926,2851238,0.849735,27408,20352,47760,67778
3927,3138476,0.935339,27481,20296,47777,66629
3928,3382689,1.008120,27426,20333,47759,66537
3929,3572487,1.064684,27389,20315,47704,66482
3930,3699827,1.102635,27389,20334,47723,66519
3931,3758875,1.120232,27463,20333,47796,66592
3932,3747155,1.116739,27389,20352,47741,66519
3933,3664848,1.092210,27445,20296,47741,66611
3934,3516151,1.047895,27463,20388,47851,66629
3935,3307268,0.985643,27463,20389,47852,66741
3936,3047823,0.908322,27445,20296,47741,66519
3937,2748719,0.819182,27500,20371,47871,66704
3938,2422789,0.722047,27444,20408,47852,66648
3939,2084298,0.621169,27482,20370,47852,66648
3940,1748269,0.521025,27463,20371,47834,66630
3941,1429298,0.425964,27389,20352,47741,66555
3942,1141365,0.340153,27445,20352,47797,66593
3943,897195,0.267385,27445,20370,47815,66685
3944,707507,0.210854,27408,20352,47760,66556
3945,580051,0.172869,27482,20278,47760,66537
3946,520894,0.155239,27463,20315,47778,67796
3947,532485,0.158693,27463,20334,47797,66593
3948,614750,0.183210,27444,20297,47741,66537
3949,763484,0.227536,27407,20315,47722,66555
3950,972163,0.289727,27408,20352,47760,66556
3951,1231931,0.367144,27463,20296,47759,66648
3952,1531646,0.456466,27426,20389,47815,66630
3953,1857809,0.553670,27445,20296,47741,66518
3954,2196224,0.654526,27482,20278,47760,66556
3955,2532249,0.754669,27445,20388,47833,66666
3956,2850738,0.849586,27463,20370,47833,66630
3957,3138184,0.935252,27463,20297,47760,66556
3958,3382581,1.008088,27463,20278,47741,66537
3959,3572387,1.064654,27445,20314,47759,66666
3960,3699732,1.102606,27500,20278,47778,66575
3961,3758898,1.120239,27482,20333,47815,66629
3962,3747247,1.116767,27426,20463,47889,67945
3963,3665188,1.092311,27481,20334,47815,65389
3964,3516727,1.048066,27463,20315,47778,66592
3965,3308075,0.985883,27463,20371,47834,67945
3966,3048617,0.908559,27482,20296,47778,66555
3967,2749558,0.819432,27481,20352,47833,66667
3968,2423779,0.722343,27408,20277,47685,66481
3969,2085150,0.621423,27463,20315,47778,66556
3970,1749064,0.521262,27463,20352,47815,66611
3971,1429911,0.426147,27352,20333,47685,66463
3972,1141794,0.340281,27426,20260,47686,66482
3973,897748,0.267550,27445,20333,47778,66555
3974,707997,0.211000,27370,20370,47740,66537
3975,580263,0.172932,27482,20259,47741,66630
3976,520686,0.155177,27482,20315,47797,66593
3977,532206,0.158610,27463,20370,47833,66666
3978,614323,0.183083,27500,20389,47889,66704
3979,762764,0.227321,27445,20370,47815,66611
3980,971082,0.289405,27426,20408,47834,66630
3981,1230498,0.366717,27463,20277,47740,66592
3982,1530009,0.455978,27481,20371,47852,67871
3983,1856101,0.553161,27574,20408,47982,66815
3984,2194547,0.654026,27500,20241,47741,65296
3985,2530761,0.754226,27444,20315,47759,67796
3986,2849421,0.849194,27426,20314,47740,66537
3987,3137048,0.934913,27463,20296,47759,66556
3988,3381571,1.007787,27445,20333,47778,66574
3989,3571664,1.064439,27463,20333,47796,66574
3990,3699329,1.102486,27389,20352,47741,66537
3991,3758825,1.120217,27463,20370,47833,66704
3992,3747403,1.116813,27389,20333,47722,66500
3993,3665600,1.092434,27408,20370,47778,66574
3994,3517400,1.048267,27500,20370,47870,66648
3995,3308888,0.986126,27425,20371,47796,66593
3996,3049663,0.908871,27408,20314,47722,66518
3997,2750936,0.819843,27481,20426,47907,66778
3998,2425240,0.722778,27444,20371,47815,66593
3999,2086775,0.621907,27463,20259,47722,66629
4000,1750743,0.521762,27481,20297,47778,66575
4001,1431555,0.426637,27445,20407,47852,66666
4002,1143231,0.340709,27482,20333,47815,66593
4003,898750,0.267848,27407,20407,47814,66592
4004,708719,0.211215,27444,20334,47778,66575
4005,580776,0.173085,27407,20352,47759,67796
4006,521203,0.155331,27482,20277,47759,66555
4007,532274,0.158630,27444,20334,47778,66649
4008,614172,0.183038,27407,20334,47741,66537
4009,762371,0.227204,27462,20334,47796,66574
4010,970613,0.289265,27426,20333,47759,66537
4011,1229817,0.366514,27389,20315,47704,66500
4012,1529322,0.455774,27426,20314,47740,66518
4013,1855462,0.552971,27408,20333,47741,66630
4014,2193873,0.653825,27389,20352,47741,66537
4015,2530013,0.754003,27481,20370,47851,66722
4016,2848669,0.848970,27426,20333,47759,66556
4017,3136426,0.934728,27481,20241,47722,66500
4018,3381172,1.007668,27426,20370,47796,67833
4019,3571429,1.064369,27463,20296,47759,66556
4020,3699363,1.102496,27444,20389,47833,66611
4021,3759127,1.120307,27408,20352,47760,66556
4022,3748139,1.117033,27389,20371,47760,66537
4023,3666662,1.092751,27482,20296,47778,66648
4024,3518632,1.048634,27445,20352,47797,66593
4025,3310402,0.986577,27426,20370,47796,66592
4026,3051250,0.909343,27481,20352,47833,66648
4027,2752406,0.820281,27481,20371,47852,66649
4028,2426740,0.723225,27463,20334,47797,66574
4029,2088247,0.622346,27463,20352,47815,66648
4030,1752085,0.522162,27481,20333,47814,66592
4031,1432746,0.426992,27371,20333,47704,66556
4032,1144390,0.341055,27408,20352,47760,66556
4033,899855,0.268178,27444,20389,47833,66592
4034,709498,0.211447,27426,20296,47722,66500
4035,581313,0.173245,27462,20315,47777,66574
4036,521439,0.155401,27445,20333,47778,67815
4037,532390,0.158665,27426,20315,47741,66537
4038,613947,0.182970,27407,20389,47796,66593
4039,762024,0.227101,27445,20370,47815,66685
4040,970099,0.289112,27426,20389,47815,66630
4041,1229228,0.366339,27519,20333,47852,66648
4042,1528593,0.455556,27426,20370,47796,66611
4043,1854499,0.552684,27574,20352,47926,66593
4044,2192938,0.653547,27463,20297,47760,66574
4045,2528996,0.753700,27426,20370,47796,66629
4046,2847785,0.848706,27389,20370,47759,66556
4047,3135654,0.934498,27389,20334,47723,66593
4048,3380459,1.007455,27463,20371,47834,66611
4049,3570920,1.064217,27425,20334,47759,66537
4050,3699048,1.102402,27463,20315,47778,66574
4051,3758963,1.120258,27426,20277,47703,66518
4052,3748128,1.117029,27370,20296,47666,66500
4053,3666722,1.092768,27444,20296,47740,67778
4054,3518925,1.048721,27389,20315,47704,66482
4055,3310707,0.986668,27407,20352,47759,65722
4056,3051582,0.909442,27426,20351,47777,67833
4057,2752913,0.820432,27482,20389,47871,66649
4058,2427328,0.723400,27426,20297,47723,66500
4059,2088916,0.622546,27444,20334,47778,66574
4060,1752687,0.522341,27444,20408,47852,66648
4061,1433354,0.427173,27463,20408,47871,66741
4062,1144885,0.341202,27426,20370,47796,66592
4063,900082,0.268245,27463,20370,47833,66704
4064,709510,0.211450,27408,20407,47815,66611
4065,581227,0.173219,27518,20352,47870,66685
4066,521176,0.155323,27408,20351,47759,66537
4067,531890,0.158516,27444,20371,47815,66612
4068,613196,0.182747,27481,20352,47833,66629
4069,760839,0.226748,27500,20333,47833,66611
4070,968643,0.288678,27426,20370,47796,66556
4071,1227547,0.365838,27500,20315,47815,66722
4072,1526775,0.455014,27463,20445,47908,66667
4073,1852696,0.552147,27482,20314,47796,66592
4074,2191083,0.652994,27463,20352,47815,66593
4075,2527297,0.753193,27408,20296,47704,66500
4076,2846166,0.848224,27426,20370,47796,66574
4077,3134105,0.934036,27444,20315,47759,66630
4078,3379053,1.007036,27444,20333,47777,66592
4079,3569794,1.063882,27408,20370,47778,66667
4080,3698272,1.102171,27444,20389,47833,66648
4081,3758722,1.120187,27463,20333,47796,66574
4082,3748109,1.117024,27445,20352,47797,67834
4083,3667026,1.092859,27481,20370,47851,66629
4084,3519430,1.048872,27481,20389,47870,66667
4085,3311407,0.986876,27389,20389,47778,66574
4086,3052573,0.909738,27500,20351,47851,66648
4087,2754161,0.820804,27482,20352,47834,66686
4088,2428679,0.723803,27500,20370,47870,66666
4089,2090230,0.622937,27519,20352,47871,66649
4090,1754003,0.522734,27444,20315,47759,66555
4091,1434573,0.427536,27481,20389,47870,66648
4092,1146165,0.341584,27482,20296,47778,66556
4093,901356,0.268625,27463,20371,47834,65815
4094,710773,0.211827,27388,20352,47740,66555
4095,582156,0.173496,27407,20315,47722,66630
4096,521880,0.155532,27463,20371,47834,67889
4097,532419,0.158673,27407,20315,47722,66537
4098,613534,0.182847,27426,20333,47759,66555
4099,760898,0.226765,27426,20241,47667,66501
4100,968533,0.288645,27408,20407,47815,66629
4101,1227394,0.365792,27407,20315,47722,66537
4102,1526488,0.454929,27426,20388,47814,66648
4103,1852330,0.552037,27629,20408,48037,66760
4104,2190572,0.652841,27518,20370,47888,66703
4105,2526752,0.753031,27482,20333,47815,66630
4106,2845524,0.848032,27463,20352,47815,66630
4107,3133561,0.933874,27463,20351,47814,66629
4108,3378682,1.006926,27482,20352,47834,66649
4109,3569574,1.063816,27463,20296,47759,66555
4110,3698060,1.102108,27482,20315,47797,66593
4111,3758415,1.120095,27445,20351,47796,66666
4112,3748091,1.117018,27445,20315,47760,66538
4113,3667104,1.092882,27426,20334,47760,66537
4114,3519697,1.048952,27463,20333,47796,66592
4115,3312099,0.987083,27444,20334,47778,66556
4116,3053412,0.909988,27426,20333,47759,66555
4117,2755169,0.821104,27426,20315,47741,67760
4118,2429752,0.724123,27389,20370,47759,66555
4119,2091326,0.623264,27444,20296,47740,66611
4120,1755062,0.523049,27408,20259,47667,66482
4121,1435512,0.427816,27444,20315,47759,66537
4122,1146765,0.341763,27444,20334,47778,66593
4123,901826,0.268765,27482,20296,47778,66555
4124,711073,0.211916,27463,20389,47852,66667
4125,582202,0.173510,27463,20352,47815,66611
4126,521679,0.155472,27463,20389,47852,66648
4127,531937,0.158530,27407,20407,47814,66685
4128,612554,0.182555,27500,20352,47852,66649
4129,759728,0.226417,27481,20371,47852,66648
4130,967175,0.288241,27426,20334,47760,66537
